file_path,label
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image018.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image019.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image021.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image020.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image015.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image023.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image017.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image024.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image025.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image016.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image030.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image039.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image035.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image028.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image026.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image031.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image037.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image034.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image032.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image033.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image029.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image038.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image027.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image036.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image047.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image050.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image041.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image052.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image046.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image043.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image051.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image040.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image042.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image045.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image044.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image049.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image048.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image064.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image061.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image053.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image055.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image060.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image062.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image059.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image056.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image063.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image054.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image057.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image058.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image072.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image071.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image066.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image065.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image073.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image070.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image067.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image074.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image078.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image076.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image069.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image068.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image077.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image075.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image079.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image097.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image092.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image093.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image084.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image088.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image080.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image081.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image085.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image089.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image086.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image083.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image090.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image094.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image082.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image087.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image091.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image095.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image096.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image100.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image112.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image106.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image107.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image105.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image108.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image110.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image113.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image098.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image111.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image103.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image102.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image099.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image109.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image104.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image101.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image126.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image122.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image116.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image123.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image115.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image114.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image120.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image127.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image124.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image117.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image121.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image118.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image119.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image125.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image137.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image133.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image128.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image132.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image136.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image141.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image135.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image142.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image131.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image134.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image143.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image130.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image138.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image129.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image139.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image140.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image157.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image150.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image148.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image161.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image146.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image144.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image155.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image159.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image152.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image151.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image162.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image158.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image149.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image145.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image153.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image156.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image154.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image147.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image160.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image174.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image167.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image176.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image169.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image164.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image173.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image166.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image172.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image163.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image179.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image175.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image178.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image168.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image170.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image177.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image171.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image165.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image190.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image185.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image188.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image182.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image187.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image181.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image192.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image195.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image189.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image191.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image184.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image196.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image194.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image186.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image183.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image180.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image193.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image204.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image213.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image203.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image206.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image201.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image202.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image200.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image208.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image198.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image210.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image209.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image211.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image207.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image197.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image199.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image214.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image212.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image205.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image228.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image215.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image224.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image216.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image218.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image217.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image227.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image221.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image223.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image222.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image219.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image220.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image225.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image226.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image241.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image237.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image243.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image236.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image235.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image233.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image229.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image240.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image231.jpg,BrownRust
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image234.jpg,BrownRust
